ئا: ئا
قاندۇرالايدىغان: قاندۇرالا,يدىغان
قاندۇرالماي: قاندۇرالما,ي
قاندۇرالمايدىغان: قاندۇرالما,يدىغان
قاندۇرالمايدۇ: قاندۇرالما,ي,دۇ
قاندۇرالمايۋاتقان: قاندۇرالمايۋات,قان
قاندۇرالمايۋاتقانلىقىنى: قاندۇرالمايۋات,قان,لىق,ى,نى
قاندۇرالمىدى: قاندۇرالمى,دى
قاندۇرغان: قاندۇر,غان
قاندۇرغىلى: قاندۇر,غىلى
قاندۇرىدىكەن: قاندۇر,ى,دىكەن
قاندۇرىمىز: قاندۇر,ىمىز
قاندۇرۇش: قاندۇر,ۇش
قاندۇرۇشنى: قاندۇر,ۇش,نى
قاندۇرۇلايدىغان: قاندۇرۇلا,يدىغان
قاندۇرۇپ: قاندۇر,ۇپ
قانغا: قان,غا
قانلىق: قانلىق
قانىبات: قانىبات
قانىغان: قانى,غان
قانىغانلىقىدىن: قانى,غان,لىق,ى,دىن
قانىغانلىقىنى: قانى,غان,لىق,ى,نى
قانىلى: قانىل,ى
قانىلىنى: قانىل,ى,نى
قانچىكى: قانچىكى
قانچىلىك: قانچىلىك
قانچىلىك: قانچىلىك
قانچە: قانچە
قانۇن: قانۇن
قانۇندا: قانۇن,دا
قانۇندىكى: قانۇن,دىكى
قانۇنسىز: قانۇن,سىز
قانۇنسىزلىققا: قانۇنسىزلىق,قا
قانۇنغا: قانۇن,غا
قانۇنلارغا: قانۇن,لار,غا
قانۇنلارنى: قانۇن,لار,نى
قانۇنلارنىڭ: قانۇن,لار,نىڭ
قانۇنلۇق: قانۇنلۇق
قانۇننى: قانۇن,نى
قانۇننىڭ: قانۇن,نىڭ
قانۇنى: قانۇن,ى
قانۇنىدا: قانۇن,ى,دا
قانۇنىدىكى: قانۇن,ى,دىكى
قانۇنىغا: قانۇن,ى,غا
قانۇنىنى: قانۇن,ى,نى
قانۇنىنىڭ: قانۇن,ى,نىڭ
قانۇنىي: قانۇنىي
قانۇنىيلىقنى: قانۇنىي,لىق,نى
قانۇنىيىتى: قانۇنىيىت,ى
قانۇنىيىتىنى: قانۇنىيىت,ى,نى
قانۇنىيىتىگە: قانۇنىيىت,ى,گە
قانۇنىيەتنى: قانۇنىيەت,نى
قانۇنچىلىق: قانۇنچىلىق
قانۇنچىلىقىدا: قانۇنچىلىق,ى,دا
قايتا: قايتا
قايتالماي: قايتالما,ي
قايتتى: قايت,تى
قايتقان: قايت,قان
قايتما: قايت,ما
قايتماقچى: قايت,ماقچى
قايتىدىغان: قايت,ىدىغان
قايتىدىن: قايتى,دىن
قايتىش: قايت,ىش
قايتىشقا: قايت,ىش,قا
قايتىشنى: قايت,ىش,نى
قايتىپ: قايت,ىپ
قايتۇردى: قايتۇر,دى
قايتۇرغان: قايتۇر,غان
قايتۇرما: قايتۇرما
قايتۇرمىدى: قايتۇرمى,دى
قايتۇرىمىز: قايتۇر,ىمىز
قايتۇرىمەن: قايتۇر,ى,مەن
قايتۇرۇش: قايتۇر,ۇش
قايتۇرۇشتا: قايتۇر,ۇش,تا
قايتۇرۇشتى: قايتۇر,ۇش,تى
قايتۇرۇشنى: قايتۇر,ۇش,نى
قايتۇرۇشى: قايتۇر,ۇش,ى
قايتۇرۇشنى: قايتۇر,ۇش,نى
قايتۇرۇلىدىغان: قايتۇرۇل,ىدىغان
قايتۇرۇلىدۇ: قايتۇرۇل,ى,دۇ
قايتۇرۇپ: قايتۇر,ۇپ
قايتۇرۇۋالالمىدى: قايتۇرۇۋالالمى,دى
قايتۇرۇۋېلىندى: قايتۇرۇۋېل,ىن,دى
قايتۇرۇۋېلىنغان: قايتۇرۇۋېل,ىن,غان
قايتۇرۇۋېلىنىش: قايتۇرۇۋېل,ىن,ىش
قايتۇرۇۋېلىپ: قايتۇرۇۋېل,ىپ
قايدۇ: قايدۇ
قايسى: قايسى
قايسىسى: قايسى,سى
قايغۇسى: قايغۇ,سى
قايغۇسىنى: قايغۇ,سى,نى
قايمۇقتۇرۇشىغا: قايمۇقتۇر,ۇش,ى,غا
قايناق: قايناق
قاينام: قاينام
قايىل: قايىل
قاپتۇ: قاپ,تۇ
قاپسىلىپ: قاپسىل,ىپ
قاپقىنىغا: قاپقىن,ى,غا
قاپلا: قاپلا
قاپلاش: قاپلا,ش
قاپلاشنى: قاپلا,ش,نى
قاپلايدىغان: قاپلا,يدىغان
قاپلايدىكەن: قاپلا,ي,دى,كەن
قاپلايدۇ: قاپلا,ي,دۇ
قاپلاپ: قاپلا,پ
قاپلىدى: قاپلى,دى
قاپلىشى: قاپلىش,ى
قاپلىغان: قاپلى,غان
قاپلىنىدىكەن: قاپلىن,ى,دى,كەن
قاپلىنىش: قاپلىن,ىش
قاپلىنىشىنى: قاپلىن,ى,ش,ى,نى
قاپلىنىپ: قاپلىن,ىپ
قاپىقى: قاپىق,ى
قاپىقىنى: قاپىق,ى,نى
قاچقۇن: قاچقۇن
قاچماقچى: قاچ,ماقچى
قاچىلاش: قاچىلا,ش
قاچىلاشنى: قاچىلا,ش,نى
قاچىلاشنىڭ: قاچىلا,ش,نىڭ
قاچىلانغان: قاچىلان,غان
قاچىلاپ: قاچىلا,پ
قاچىلاۋاتقان: قاچىلاۋات,قان
قاچۇرۇش: قاچۇر,ۇش
قاچۇرۇپ: قاچۇر,ۇپ
قاھىرەدىكى: قاھىرە,دىكى
قاھىرەدە: قاھىرە,دە
قاۋاقخانىدا: قاۋاقخانى,دا
قاۋاقخانىنىڭ: قاۋاقخانى,نىڭ
قوبۇل: قوبۇل
قوبۇللاپ: قوبۇللا,پ
قوتان: قوتان
قوتاندىن: قوتان,دىن
قوتانغا: قوتان,غا
قوتىنى: قوتىن,ى
قورال: قورال
قورالدىن: قورال,دىن
قورالغا: قورال,غا
قوراللار: قورال,لار
قوراللارنى: قورال,لار,نى
قوراللارنىڭ: قورال,لار,نىڭ
قوراللاندۇرۇش: قوراللان,دۇر,ۇش
قوراللانى: قورال,لا,نى
قوراللىرى: قورال,لىر,ى
قوراللىرىنى: قورال,لىر,ى,نى
قوراللىرىنىڭ: قورال,لىر,ى,نىڭ
قوراللىق: قوراللىق
قوراللىقلار: قوراللىق,لار
قوراللىقلاردىن: قوراللىق,لار,دىن
قوراللىقلارغا: قوراللىق,لار,غا
قوراللىقلارنىڭ: قوراللىق,لار,نىڭ
قوراللىقلىرى: قوراللىق,لىر,ى
قوراللىنىشنى: قورال,لىن,ىش,نى
قوراللىنىپ: قورال,لىن,ىپ
قوراللىرنى: قورال,لىر,نى
قورالنى: قورال,نى
قورالى: قورال,ى
قورالىغا: قورال,ى,غا
قورالىمىزنى: قورال,ىمىز,نى
قوربان: قوربان
قورساق: قورساق
قورسىقى: قورسىق,ى
قورشاپ: قورشا,پ
قورشىۋالغان: قورشىۋال,غان
قورغاس: قورغاس
قورغاسقا: قورغاس,قا
قورغان: قورغان
قورقماس: قورقماس
قورقماي: قورقما,ي
قورقمايدۇ: قورقما,ي,دۇ
قورقۇش: قورقۇ,ش
قورقۇپ: قورقۇ,پ
قوروسىدىكى: قورو,سى,دىكى
قوروسىغا: قورو,سى,غا
قورۇدىكى: قورۇ,دىكى
قورۇسى: قورۇ,سى
قورۇسىغا: قورۇ,سى,غا
قورۇسىنىڭ: قورۇ,سى,نىڭ
قورۇقىدا: قورۇقى,دا
قورۇقچىلىققا: قورۇقچىلىق,قا
قورۇقچىلىقىغا: قورۇقچىلىق,ى,غا
قوزغاش: قوزغا,ش
قوزغاشقا: قوزغا,ش,قا
قوزغاشنى: قوزغا,ش,نى
قوزغالغان: قوزغال,غان
قوزغايدىغان: قوزغا,يدىغان
قوزغايدىكەن: قوزغا,ي,دىكەن
قوزغاپ: قوزغا,پ
قوزغاپلا: قوزغا,پ,لا
قوزغىتىپ: قوزغىت,ىپ
قوزغىدى: قوزغى,دى
قوزغىشى: قوزغى,ش,ى
قوزغىشىمىز: قوزغى,ش,ىمىز
قوزغىغان: قوزغى,غان
قوزغىغانىدى: قوزغى,غان,ىدى
قوزغىلىپ: قوزغىل,ىپ
قوش: قوش
قوشالايمىز: قوش,الا,ي,مىز
قوشتى: قوش,تى
قوشتۇڭلار: قوش,تۇڭ,لار
قوشقان: قوش,قان
قوشقاندا: قوش,قان,دا
قوشقانلىقىغا: قوش,قان,لىق,ى,غا
قوشقىنىغا: قوشقىن,ى,غا
قوشما: قوش,ما
قوشماي: قوش,ما,ي
قوشنا: قوشنا
قوشنىلار: قوشنى,لار
قوشنىلاردىن: قوشنى,لار,دىن
قوشنىلىرى: قوشنى,لىر,ى
قوشىدۇ: قوش,ى,دۇ
قوشىمەن: قوشىمەن
قوشۇش: قوشۇش
قوشۇشتا: قوشۇش,تا
قوشۇشقا: قوشۇش,قا
قوشۇشنى: قوشۇش,نى
قوشۇشى: قوشۇش,ى
قوشۇشىمىز: قوشۇش,ىمىز
قوشۇشىنى: قوشۇش,ى,نى
قوشۇشىڭلارنى: قوشۇش,ىڭ,لار,نى
قوشۇلدى: قوشۇل,دى
قوشۇلسا: قوشۇل,سا
قوشۇلغان: قوشۇل,غان
قوشۇلغاندىن: قوشۇل,غان,دىن
قوشۇلما: قوشۇل,ما
قوشۇلمىغان: قوشۇلمى,غان
قوشۇلىدىغانلىقىنى: قوشۇل,ىدىغان,لىق,ى,نى
قوشۇلىمەن: قوشۇل,ى,مەن
قوشۇلۇشى: قوشۇل,ۇش,ى
قوشۇلۇشىغا: قوشۇل,ۇش,ى,غا
قوشۇلۇپ: قوشۇل,ۇپ
قوشۇمچە: قوشۇمچە
قوشۇن: قوشۇن
قوشۇنغا: قوشۇن,غا
قوشۇنلىرى: قوشۇن,لىر,ى
قوشۇننى: قوشۇن,نى
قوشۇنى: قوشۇن,ى
قوشۇنىغا: قوشۇن,ى,غا
قوشۇنىنى: قوشۇن,ى,نى
قوشۇنىنىڭ: قوشۇن,ى,نىڭ
قوشۇپ: قوش,ۇپ
قوشۇۋېتىش: قوشۇۋېت,ىش
قوشۇۋېتىشكە: قوشۇۋېت,ىش,كە
قوشۇۋېتىپ: قوشۇۋېت,ىپ
قوشۇۋېلىش: قوشۇۋېل,ىش
قوغداش: قوغداش
قوغداشتا: قوغداش,تا
قوغداشتىكى: قوغداشتىكى
قوغداشتىن: قوغداش,تىن
قوغداشقا: قوغداش,قا
قوغداشنى: قوغداش,نى
قوغداشنىڭ: قوغداش,نىڭ
قوغدايدىغان: قوغدا,يدىغان
قوغدايدىغانلىقىنى: قوغدا,يدىغان,لىق,ى,نى
قوغدايدۇ: قوغدا,ي,دۇ
قوغدايلى: قوغدا,ي,لى
قوغدايمىز: قوغدا,ي,مىز
قوغداپ: قوغدا,پ
قوغدىدى: قوغدى,دى
قوغدىشى: قوغدى,ش,ى
قوغدىشىمىز: قوغدى,ش,ى,مىز
قوغدىغۇچى: قوغدىغۇچى
قوغدىغۇچىسى: قوغدىغۇچى,سى
قوغدىلىدىغان: قوغدىل,ىدىغان
قوغدىلىدۇ: قوغدىل,ى,دۇ
قوغدىنىش: قوغدىن,ىش
قوغلاش: قوغلا,ش
قوغلاپ: قوغلا,پ
قوغلىشىش: قوغلىش,ىش
قوغلىشىپ: قوغلىش,ىپ
قوغلىغۇچى: قوغلىغۇچى
قوغۇن: قوغۇن
قوغۇنلىرىنى: قوغۇن,لىر,ى,نى
قوغۇننىڭ: قوغۇن,نىڭ
قول: قول
قولاي: قولاي
قولايسىزلارنىڭ: قولاي,سىز,لار,نىڭ
قولايلاشتۇردى: قولايلاشتۇر,دى
قولايلاشتۇرۇش: قولايلاشتۇر,ۇش
قولايلىق: قولايلىق
قولايلىقتىن: قولايلىق,تىن
قولايلىقلاردىن: قولايلىق,لار,دىن
قولايلىقلارنى: قولايلىق,لار,نى
قولايلىقلاشتۇرۇش: قولايلىقلاشتۇر,ۇش
قولايلىقلىقىدىن: قولايلىقلىق,ى,دىن
قولايلىقىدىن: قولايلىق,ى,دىن
قولتۇقى: قولتۇق,ى
قولتۇقىدىكى: قولتۇق,ى,دىكى
قولدا: قولدا
قولدىن: قول,دىن
قولغا: قول,غا
قوللار: قول,لار
قوللاش: قوللا,ش
قوللاشتا: قوللا,ش,تا
قوللاشقا: قوللا,ش,قا
قوللاندى: قوللان,دى
قوللانسا: قوللان,سا
قوللانغان: قوللان,غان
قوللانغانلىقىنىڭ: قوللان,غان,لىق,ى,نىڭ
قوللانغاچقا: قوللان,غاچقا
قوللانما: قوللانما
قوللانماسلىقتەك: قوللانما,س,لىق,تەك
قوللانماقچىمۇ: قوللان,ماقچى,مۇ
قوللانماي: قوللانما,ي
قوللانمىسى: قوللانمى,سى
قوللانمىغا: قوللانمى,غا
قوللانمىلىرى: قوللانمى,لىر,ى
قوللايدىغان: قوللا,يدىغان
قوللايدىغانلار: قوللا,يدىغان,لار
قوللايدىغانلىقى: قوللا,يدىغان,لىق,ى
قوللايدىكەن: قوللا,ي,دى,كەن
قوللايدۇ: قوللا,ي,دۇ
قوللايمىز: قوللا,ي,مىز
قوللايمەن: قوللا,ي,مەن
قوللاپ: قوللا,پ
قوللىدى: قوللى,دى
قوللىشى: قوللى,ش,ى
قوللىشىدىكى: قوللى,ش,ى,دىكى
قوللىشىدىن: قوللى,ش,ى,دىن
قوللىشىغا: قوللى,ش,ى,غا
قوللىشىمىز: قوللى,ش,ىمىز
قوللىشىنى: قوللى,ش,ى,نى
قوللىغان: قوللى,غان
قوللىغانلىقىغا: قوللى,غان,لىق,ى,غا
قوللىغۇچى: قوللىغۇچى
قوللىغۇچىلىرى: قوللىغۇچى,لىر,ى
قوللىغۇچىلىرىغا: قوللىغۇچى,لىر,ى,غا
قوللىنىدىغان: قوللىن,ىدىغان
قوللىنىدىغانلىقىنى: قوللىن,ىدىغان,لىق,ى,نى
قوللىنى: قوللىن,ى
قوللىنىدۇ: قوللىن,ى,دۇ
قوللىنىش: قوللىن,ىش
قوللىنىشقا: قوللىن,ىش,قا
قوللىنىشنى: قوللىن,ىش,نى
قوللىنىشىنى: قوللىن,ىش,ى,نى
قوللىنىشچانلىققا: قوللىنىشچانلىق,قا
قوللىنىلدى: قوللىنىل,دى
قوللىنىلسا: قوللىنىل,سا
قوللىنىلغان: قوللىنىل,غان
قوللىنىلغاندىن: قوللىنىل,غان,دىن
قوللىنىلغانلىقى: قوللىنىل,غان,لىق,ى
قوللىنىلىدىغان: قوللىنىل,ىدىغان
قوللىنىلىدىغانلىقى: قوللىنىل,ىدىغان,لىق,ى
قوللىنىلىدۇ: قوللىنىل,ىدۇ
قوللىنىلىپ: قوللىنىل,ىپ
: 
قولى: قول,ى
قولىدا: قول,ى,دا
قولىدىكى: قول,ى,دىكى
قولىدىن: قول,ى,دىن
قولىغا: قول,ى,غا
قولىمىزنىڭ: قول,ىمىز,نىڭ
قولىنى: قول,ى,نى
قولۇمدىن: قول,ۇم,دىن
قولۇملار: قولۇم,لار
قوماندالىق: قوماندالىق
قوماندان: قوماندان
قوماندانلىق: قوماندانلىق
قوماندانلىقىدا: قوماندانلىق,ى,دا
قوماندانلىقىغا: قوماندانلىق,ى,غا
قوماندانلىقىنى: قوماندانلىق,ى,نى
قومانداننىڭ: قوماندان,نىڭ
قوماندانى: قوماندان,ى
قومۇرۇلۇپ: قومۇرۇل,ۇپ
قومۇشئېرىق: قومۇشئېرىق
قومۇل: قومۇل
قوناق: قوناق
قوناقتىن: قوناق,تىن
قونالغۇغا: قونالغۇ,غا
قونجىراپ: قونجىراپ
قوندى: قون,دى
قوندۇرغان: قوندۇر,غان
قوندۇرۇشنى: قوندۇر,ۇش,نى
قونغان: قون,غان
قونغاندىن: قون,غان,دىن
قونغۇچ: قونغۇچ
قونغۇچتا: قونغۇچ,تا
قونغۇچتىن: قونغۇچ,تىن
قونغۇچنىڭ: قونغۇچ,نىڭ
قونىدۇ: قون,ىدۇ
قونچاق: قونچاق
قونۇش: قون,ۇش
قونۇشقا: قون,ۇش,قا
قونۇشى: قون,ۇش,ى
قونۇشىنى: قون,ۇش,ى,نى
قوي: قوي
قوياش: قوياش
قويدى: قوي,دى
قويدۇق: قوي,دۇق
قويدۇڭلار: قوي,دۇڭ,لار
قويسا: قوي,سا
قويسىلا: قوي,سىلا
قويسىڭىز: قوي,سىڭىز
قويغان: قوي,غان
قويغاندىلا: قوي,غان,دى,لا
قويغاندىن: قوي,غان,دىن
قويغانلار: قوي,غان,لار
قويغانلىقى: قوي,غان,لىق,ى
قويغانلىقىدىن: قوي,غان,لىق,ى,دىن
قويغانىدى: قوي,غان,ىدى
قويغاچقا: قوي,غاچقا
قويغۇچى: قويغۇچى
قويماسلىق: قويما,س,لىق
قويماسلىقى: قويما,س,لىق,ى
قويماقتا: قوي,ماقتا
قويماي: قويما,ي
قويمايدىغانلىقىنى: قويما,يدىغان,لىق,ى,نى
قويمايدۇ: قويما,ي,دۇ
قويمايمىز: قويما,ي,مىز
قوينى: قوي,نى
قوينىڭ: قوي,نىڭ
قويى: قوي,ى
قويىدىغان: قوي,ىدىغان
قويىدىغانغا: قوي,ىدىغان,غا
قويىدىغانلىقى: قوي,ىدىغان,لىق,ى
قويىدىكەن: قوي,ىدى,كەن
قويىدۇ: قوي,ىدۇ
قويىمىز: قوي,ىمىز
قويۇش: قوي,ۇش
قويۇشتا: قوي,ۇش,تا
قويۇشتىن: قوي,ۇش,تىن
قويۇشتەك: قوي,ۇش,تەك
قويۇشقا: قوي,ۇش,قا
قويۇشنى: قوي,ۇش,نى
قويۇشنىڭ: قوي,ۇش,نىڭ
قويۇشى: قوي,ۇش,ى
قويۇشىدىكى: قوي,ۇش,ى,دىكى
قويۇشىغا: قوي,ۇش,ىغا
قويۇشىمىز: قوي,ۇش,ىمىز
قويۇشىچە: قوي,ۇش,ى,چە
قويۇشۇپ: قوي,ۇش,ۇپ
قويۇق: قويۇق
قويۇقلاشتى: قويۇقلا,ش,تى
قويۇقلاشتۇردى: قويۇقلاشتۇر,دى
قويۇقلاشتۇرۇش: قويۇقلاشتۇر,ۇش
قويۇقلاشتۇرۇشىمىز: قويۇقلاشتۇرۇش,ىمىز
قويۇقلىشىپ: قويۇقلىش,ىپ
قويۇلدى: قويۇل,دى
قويۇلدۇرۇلغان: قويۇلدۇرۇل,غان
قويۇلغان: قويۇل,غان
قويۇلغاندا: قويۇل,غان,دا
قويۇلغاندىن: قويۇل,غان,دىن
قويۇلغانغا: قويۇل,غان,غا
قويۇلغانلىقى: قويۇل,غان,لىق,ى
قويۇلغانلىقىغا: قويۇل,غان,لىق,ى,غا
قويۇلغىنىدەك: قويۇل,غىن,ى,دەك
قويۇلمايدۇ: قويۇلما,ي,دۇ
قويۇلىدىغان: قويۇل,ىدىغان
قويۇلىدىكەن: قويۇل,ى,دى,كەن
قويۇلىدۇ: قويۇل,ىدۇ
قويۇلىۋاتقان: قويۇلىۋات,قان
قويۇلۇش: قويۇل,ۇش
