ئا: ﻿ئا
سۈرىدۇ: سۈرى,دۇ
سۈرىمىز: سۈر,ىمىز
سۈرگىلى: سۈر,گىلى
سۈرگۈن: سۈرگۈن
سۈرگەن: سۈر,گەن
سۈرگەنلىكى: سۈر,گەن,لىك,ى
سۈرۈش: سۈر,ۈش
سۈرۈشتىكى: سۈر,ۈش,تىكى
سۈرۈشتىن: سۈر,ۈش,تىن
سۈرۈشتۈردى: سۈرۈشتۈر,دى
سۈرۈشتۈرىدىغان: سۈرۈشتۈر,ىدىغان
سۈرۈشتۈرىدۇ: سۈرۈشتۈر,ى,دۇ
سۈرۈشتۈرگۈزۈش: سۈرۈشتۈر,گۈز,ۈش
سۈرۈشتۈرگۈچىلەرنىڭ: سۈرۈشتۈرگۈچى,لەر,نىڭ
سۈرۈشتۈرگەن: سۈرۈشتۈر,گەن
سۈرۈشتۈرۈش: سۈرۈشتۈر,ۈش
سۈرۈشتۈرۈشتىن: سۈرۈشتۈر,ۈش,تىن
سۈرۈشتۈرۈشكە: سۈرۈشتۈر,ۈش,كە
سۈرۈشتۈرۈشنى: سۈرۈشتۈر,ۈش,نى
سۈرۈشتۈرۈشى: سۈرۈشتۈر,ۈش,ى
سۈرۈشتۈرۈشىنى: سۈرۈشتۈر,ۈش,ى,نى
سۈرۈشتۈرۈلدى: سۈرۈشتۈرۈل,دى
سۈرۈشتۈرۈلىدىكەن: سۈرۈشتۈرۈل,ى,دى,كەن
سۈرۈشتۈر.ۈلىدۇ: سۈرۈشتۈر.ۈل,ى,دۇ
سۈرۈشتۈر.ۈلگەن: سۈرۈشتۈر.ۈل,گەن
سۈرۈشتۈرۈلۈۋېتىپتۇ: سۈرۈشتۈرۈلۈۋات,ىپ,تۇ
سۈرۈشتۈرۈپ: سۈرۈشتۈر,ۈپ
سۈرۈشتە: سۈرۈشتە
سۈرۈشكىچە: سۈرۈش,كە,چە
سۈرۈشكە: سۈرۈش,كە
سۈرۈشنى: سۈرۈش,نى
سۈرۈشنىڭ: سۈرۈش,نىڭ
سۈرۈشى: سۈرۈش,ى
سۈرۈشىدە: سۈرۈش,ى,دە
سۈرۈشىمىز: سۈرۈش,ى,مىز
سۈرۈشىمىزگە: سۈرۈش,ى,مىز,گە
سۈرۈشىنى: سۈرۈش,ى,نى
سۈرۈك: سۈرۈك
سۈرۈلدى: سۈرۈل,دى
سۈرۈلسە: سۈرۈل,سە
سۈرۈلمىگەن: سۈرۈلمە,گەن
سۈرۈلىدىغان: سۈرۈل,ىدىغان
سۈرۈلىدىكەن: سۈرۈل,ى,دى,كەن
سۈرۈلىدۇ: سۈرۈل,ى,دۇ
سۈرۈلگەن: سۈرۈل,گەن
سۈرۈلۈش: سۈرۈل,ۈش
سۈرۈلۈشىگە: سۈرۈل,ۈش,ى,گە
سۈرۈلۈپ: سۈرۈل,ۈپ
سۈرۈلۈۋاتقانلىقىنى: سۈرۈلۈۋات,قان,لىق,ى,نى
سۈرۈپ: سۈر,ۈپ
سۈرۈگۈچىلەر: سۈرۈگۈچى,لەر
سۈرۈۋاتقان: سۈرۈۋات,قان
سۈرۈۋاتىدۇ: سۈرۈۋات,ىدۇ
سۈرەت: سۈرەت
سۈرەتتە: سۈرەت,تە
سۈرەتكە: سۈرەت,كە
سۈرەتلىرى: سۈرەت,لار,ى
سۈرەتلىرىنى: سۈرەت,لار,ى,نى
سۈرەتلىك: سۈرەتلىك
سۈرەتلەر: سۈرەت,لەر
سۈرەتلەرنى: سۈرەت,لەر,نى
سۈرەتلەپ: سۈرەتلە,پ
سۈرەيلى: سۈر,ەيلى
سۈزگۈچ: سۈزگۈچ
سۈزۈلگەن: سۈزۈل,گەن
سۈزۈۋېلىش: سۈزۈۋال,ىش
سۈكۈت: سۈكۈت
سۈن: سۈن
سۈنئىي: سۈنئىي
سۈننىي: سۈننىي
سۈننىيلەر: سۈننىي,لەر
سۈننىيلەرنى: سۈننىي,لەر,نى
سۈي: سۈي
سۈيى: سۇ,ى
سۈيىدە: سۇ,ى,دە
سۈيىمىز: سۇ,ى,مىز
سۈيىنى: سۇ,ى,نى
سۈيىنىڭ: سۇ,ى,نىڭ
سۈيىگە: سۇ,ى,گە
سۈييىڭنىڭ: سۈييىڭ,نىڭ
سۈپىتى: سۈپەت,ى
سۈپىتىدە: سۈپەت,ى,دە
سۈپىتىم: سۈپەت,ى,م
سۈپىتىمىز: سۈپەت,ىمىز
سۈپىتىنى: سۈپەت,ى,نى
سۈپىتىگە: سۈپەت,ى,گە
سۈپۈرىۋەتكەن: سۈپۈرىۋەت,كەن
سۈپەت: سۈپەت
سۈپەتكە: سۈپەت,كە
سۈپەتلىك: سۈپەتلىك
سۈپەتلەنگەن: سۈپەتلەن,گەن
سۈپەتنى: سۈپەت,نى
سۈڭگۈچ: سۈڭگۈچ
سېئاتىل: سېئاتىل
سېئاتىلغا: سېئاتىل,غا
سېئولدا: سېئول,دا
سېئولغا: سېئول,غا
سېئۇل: سېئۇل
سېئۇلدا: سېئۇل,دا
سېتىش: سات,ىش
سېتىشتا: سات,ىش,تا
سېتىشتىنلا: سات,ىش,تىن,لا
سېتىشتەك: سات,ىش,تەك
سېتىشقا: سات,ىش,قا
سېتىشنى: سات,ىش,نى
سېتىشىغا: سات,ىش,ى,غا
سېتىشىنى: سات,ىش,ى,نى
سېتىق: سېتىق
سېتىلدى: سېتىل,دى
سېتىلىدىغان: سېتىل,ىدىغان
سېتىلىدىغانلىقى: سېتىل,ىدىغان,لىق,ى
سېتىلىدىكەن: سېتىل,ى,دىكەن
سېتىلىدۇ: سېتىل,ى,دۇ
سېتىلىش: سېتىل,ىش
سېتىلىشى: سېتىل,ىش,ى
سېتىلىشىنى: سېتىل,ىش,ى,نى
سېتىلىپ: سېتىل,ىپ
سېتىلىۋاتقان: سېتىلىۋات,قان
سېتىم: سېتىم
سېتىىش: سات,ىىش
سېتىپ: سات,ىپ
سېتىپتۇ: سات,ىپ,تۇ
سېتىۋاتقان: سېتىۋات,قان
سېتىۋالدى: سېتىۋال,دى
سېتىۋالسا: سېتىۋال,سا
سېتىۋالغان: سېتىۋال,غان
سېتىۋالغىلى: سېتىۋال,غىلى
سېتىۋالمىسا: سېتىۋالما,سا
سېتىۋالىدىغان: سېتىۋال,ىدىغان
سېتىۋالىدۇ: سېتىۋال,ىدۇ
سېتىۋىلىپ: سېتىۋال,ىپ
سېتىۋېلىش: سېتىۋال,ىش
سېتىۋېلىشتا: سېتىۋال,ىش,تا
سېتىۋېلىشتىكى: سېتىۋال,ىش,تىكى
سېتىۋېلىشقا: سېتىۋال,ىش,قا
سېتىۋېلىشنى: سېتىۋال,ىش,نى
سېتىۋېلىشىغا: سېتىۋال,ىش,ى,غا
سېتىۋېلىشىنى: سېتىۋال,ىش,ى,نى
سېتىۋېلىنغان: سېتىۋېلىن,غان
سېتىۋېلىنمىدى: سېتىۋېلىنما,دى
سېتىۋېلىپ: سېتىۋال,ىپ
سېرىق: سېرىق
سېرېنادا: سېرېنا,دا
سېزىمى: سېزىم,ى
سېزىپ: سېزىپ
سېسترالار: سېسترا,لار
سېسترالارنىڭ: سېسترا,لار,نىڭ
سېسىق: سېسىق
سېغىش: ساغ,ىش
سېكونت: سېكونت
سېكونتلا: سېكونت,لا
سېكۇنتتا: سېكۇنت,تا
سېكۇنتىغا: سېكۇنت,ى,غا
سېلسىيە: سېلسىيە
سېلىش: سال,ىش
سېلىشتا: سال,ىش,تا
سېلىشتۇرغاندا: سېلىشتۇر,غان,دا
سېلىشتۇرما: سېلىشتۇرما
سېلىشتۇرۇش: سېلىشتۇر,ۇش
سېلىشتۇرۇپ: سېلىشتۇر,ۇپ
سېلىشتەك: سېلىش,تەك
سېلىشقا: سېلىش,قا
سېلىشنى: سېلىش,نى
سېلىشنىڭ: سېلىش,نىڭ
سېلىشى: سېلىش,ى
سېلىشىغا: سېلىش,ى,غا
سېلىشىمىز: سېلىش,ىمىز
سېلىشىنى: سېلىش,ى,نى
سېلىق: سېلىق
سېلىقى: سېلىق,ى
سېلىمجان: سېلىمجان
سېلىندى: سېلىن,دى
سېلىنغان: سېلىن,غان
سېلىنغانغا: سېلىن,غان,غا
سېلىنما: سېلىنما
سېلىنمىسى: سېلىنما,سى
سېلىنمىسىدا: سېلىنما,سى,دا
سېلىنمىسىنى: سېلىنما,سى,نى
سېلىنمىسىنىڭ: سېلىنما,سى,نىڭ
سېلىنمىغا: سېلىنما,غا
سېلىنمىنى: سېلىنما,نى
سېلىنمىنىڭ: سېلىنما,نىڭ
سېلىنىدىغان: سېلىن,ىدىغان
سېلىنىدىغانلىقى: سېلىن,ىدىغان,لىق,ى
سېلىنىدىكەن: سېلىن,ى,دىكەن
سېلىنىدۇ: سېلىن,ى,دۇ
سېلىنىش: سېلىن,ىش
سېلىنىشى: سېلىن,ىش,ى
سېلىنىشىدىن: سېلىن,ىش,ى,دىن
سېلىنىشىنى: سېلىن,ىش,ى,نى
سېلىنىپ: سېلىن,ىپ
سېلىنىپتۇ: سېلىن,ىپ,تۇ
سېلىنىۋاتقان: سېلىنىۋات,قان
سېلىپ: سال,ىپ
سېلىپلا: سال,ىپ,لا
سېلىۋاتقان: سېلىۋات,قان
سېمونت: سېمونت
سېنارىيە: سېنارىيە
سېنتەبىر: سېنتەبىر
سېنتەبىردىن: سېنتەبىر,دىن
سېنتەبىردە: سېنتەبىر,دە
سېنتەبىرنىڭ: سېنتەبىر,نىڭ
سېنتەبىرگىچە: سېنتەبىر,گىچە
سېنزور: سېنزور
سېيتقامزا: سېيتقامزا
سېيشىرونىڭ: سېيشىرو,نىڭ
سېيىت: سېيىت
سېيىتقامزا: سېيىتقامزا
سېيىتنى: سېيىت,نى
سېيىلقوجا: سېيىلقوجا
سېپى: سەپ,ى
سېپىدىكى: سەپ,ى,دىكى
سېپىدىكىلەر: سەپ,ى,دىكى,لەر
سېپىدىكىلەرنى: سەپ,ى,دىكى,لەر,نى
سېپىدە: سەپ,ى,دە
سېپىنىڭ: سەپ,ى,نىڭ
سېھرىي: سېھرىي
سېۋىتى: سېۋەت,ى
سېۋەتلىرى: سېۋەت,لەر,ى
سەئۇدى: سەئۇدى
سەبدىسى: سەبدە,سى
سەتچىلىك: سەتچىلىك
سەتچىلىككە: سەتچىلىك,كە
سەتچىلىكىگە: سەتچىلىك,ى,گە
سەرخىل: سەرخىل
سەرخىللار: سەرخىل,لار
سەرخىللاشتۇرۇش: سەرخىللاشتۇر,ۇش
سەرخىللاشتۇرۇپ: سەرخىللاشتۇر,ۇپ
سەرخىللاشقان: سەرخىللاش,قان
سەرخىللاشماقتا: سەرخىللاش,ماقتا
سەرخىللىشىۋاتىدۇ: سەرخىللىشىۋات,ىدۇ
سەرپ: سەرپ
سەرپىياتنى: سەرپىيات,نى
سەرگەردان: سەرگەردان
سەزگۈر: سەزگۈر
سەزگۈرلۈك: سەزگۈرلۈك
سەزگۈرلۈكىگە: سەزگۈرلۈك,ى,گە
سەكتە: سەكتە
سەككىز: سەككىز
سەككىزنى: سەككىز,نى
سەككىزى: سەككىز,ى
سەل: سەل
سەلبىي: سەلبىي
سەلىم: سەلىم
سەلىمجان: سەلىمجان
سەلەي: سەلەي
سەمىمىي: سەمىمىي
سەمىمىيلىك: سەمىمىيلىك
سەمىمىيلىكىنى: سەمىمىيلىك,ى,نى
سەمىمىيىتىدىن: سەمىمىيەت,ى,دىن
سەمىمىيەت: سەمىمىيەت
سەمەت: سەمەت
سەن: سەن
سەنئىتى: سەنئەت,ى
سەنئىتىدىكى: سەنئەت,ى,دىكى
سەنئىتىنىڭ: سەنئەت,ى,نىڭ
سەنئەت: سەنئەت
سەنئەتكارلار: سەنئەت,كار,لار
سەنئەتكارلارنىڭ: سەنئەت,كار,لار,نىڭ
سەنئەتكارلىرى: سەنئەت,كار,لار,ى
سەنئەتكارلىرىنى: سەنئەت,كار,لار,ى,نى
سەنئەتكە: سەنئەت,كە
سەنئەتنىڭ: سەنئەت,نىڭ
سەنئەتچىلەر: سەنئەتچى,لەر
سەنباۋ: سەنباۋ
سەنتاڭخۇ: سەنتاڭخۇ
سەنجيا: سەنجيا
سەنجياڭ: سەنجياڭ
سەنداۋبا: سەنداۋبا
سەنشى: سەنشى
سەنشىخۇ: سەنشىخۇ
سەنشىنىڭ: سەنشى,نىڭ
سەنلى: سەنلى
سەنما: سەنما
سەنمۇجاڭى: سەنمۇجاڭ,ى
سەنمېنشيا: سەنمېنشيا
سەنيا: سەنيا
سەنيادا: سەنيا,دا
سەنيادىكى: سەنيا,دىكى
سەنياغا: سەنيا,غا
سەنپىڭ: سەنپىڭ
سەي: سەي
سەيدۇللا: سەيدۇللا
سەيدەن: سەيدەن
سەيشەنبە: سەيشەنبە
سەيفۇلىن: سەيفۇلىن
سەيكى: سەيكى
سەيلە: سەيلە
سەيىتقامزا: سەيىتقامزا
سەييارە: سەييارە
سەپ: سەپ
سەپتىكى: سەپ,تىكى
سەپتىكىلەر: سەپ,تىكى,لەر
سەپتە: سەپ,تە
سەپكە: سەپ,كە
سەپلىدى: سەپلە,دى
سەپلىمە: سەپلىمە
سەپلىنىشى: سەپلەن,ىش,ى
سەپلىگەن: سەپلە,گەن
سەپلەش: سەپلە,ش
سەپلەشنى: سەپلە,ش,نى
سەپلەندى: سەپلەن,دى
سەپلەنگەن: سەپلەن,گەن
سەپلەپ: سەپلە,پ
سەپىرى: سەپەر,ى
سەپىرىدە: سەپەر,ى,دە
سەپىرىمدە: سەپەر,ىم,دە
سەپىرىنى: سەپەر,ى,نى
سەپىرىگە: سەپەر,ى,گە
سەپەر: سەپەر
سەپەرگە: سەپەر,گە
سەپەرۋەر: سەپەرۋەر
سەپەرۋەرلىك: سەپەرۋەرلىك
سەپەرۋەرلىك: سەپەرۋەرلىك
سەپەرۋەرلىك: سەپەرۋەرلىك
سەگەك: سەگەك
سەگەكلىك: سەگەكلىك
سەھرا: سەھرا
سەھرالارغا: سەھرا,لار,غا
سەھرالىق: سەھرالىق
سەھنىدىن: سەھنە,دىن
سەھنىسى: سەھنە,سى
سەھنىسىدە: سەھنە,سى,دە
سەھنىسىگە: سەھنە,سى,گە
سەھنىنىڭ: سەھنە,نىڭ
سەھنىگە: سەھنە,گە
سەھنە: سەھنە
سەھىيە: سەھىيە
سەھىيەدىن: سەھىيە,دىن
سەھىيەنى: سەھىيە,نى
سەھىپىدە: سەھىپە,دە
سەھىپىسى: سەھىپە,سى
سەھىپىسىنى: سەھىپە,سى,نى
سەھىپىسىگە: سەھىپە,سى,گە
سەھىپە: سەھىپە
سەھەر: سەھەر
سەھەردىلا: سەھەر,دە,لا
سەھەردە: سەھەر,دە
سەھەرگىچە: سەھەر,گىچە
سەۋر: سەۋر
سەۋرىچان: سەۋرىچان
سەۋرچانلىق: سەۋرچانلىق
سەۋىرچانلىق: سەۋىرچانلىق
سەۋىيە: سەۋىيە
سەۋىيەدىكى: سەۋىيە,دىكى
سەۋىيەسى: سەۋىيە,سى
سەۋىيەسىدىن: سەۋىيە,سى,دىن
سەۋىيەسىنى: سەۋىيە,سى,نى
سەۋىيەسىنىڭ: سەۋىيە,سى,نىڭ
سەۋىيەسىگە: سەۋىيە,سى,گە
سەۋىيەلىك: سەۋىيەلىك
سەۋىيەمىزنى: سەۋىيە,مىز,نى
سەۋىيەگە: سەۋىيە,گە
سەۋەب: سەۋەب
سەۋەبتىن: سەۋەب,تىن
سەۋەبلىك: سەۋەبلىك
سەۋەبلەر: سەۋەب,لەر
سەۋەبلەرنى: سەۋەب,لەر,نى
سەۋەبنى: سەۋەب,نى
سەۋەبى: سەۋەب,ى
سەۋەبىدىن: سەۋەب,ى,دىن
سەۋەبىنى: سەۋەب,ى,نى
ش: ش
شا: شا
شائىر: شائىر
شاتاھا: شاتاھا
شاخ: شاخ
شاخلىتىپ: شاخلات,ىپ
شاخلىرى: شاخ,لار,ى
شادىيانە: شادىيانە
شار: شار
شارائىت: شارائىت
شارائىتقا: شارائىت,قا
شارائىتنى: شارائىت,نى
شارائىتى: شارائىت,ى
شارائىتىدا: شارائىت,ى,دا
شارائىتىدىكى: شارائىت,ى,دىكى
شارائىتىغا: شارائىت,ى,غا
شارائىتىنى: شارائىت,ى,نى
شارى: شارى
شارىدا: شارى,دا
شارىدىن: شارى,دىن
شارىغا: شارى,غا
شارىك: شارىك
شارىكلاردىن: شارىك,لار,دىن
شارىنى: شارى,نى
شارىنىڭ: شارى,نىڭ
شارىپقان: شارىپقان
شاللاشنى: شاللا,ش,نى
شاللاپ: شاللا,پ
شاللىنىپ: شاللان,ىپ
شاللىۋېتىش: شاللىۋەت,ىش
شام: شام
شامال: شامال
شامالدىتىش: شامالدات,ىش
شامالدىن: شامال,دىن
شامالغا: شامال,غا
شامالنى: شامال,نى
شامىلى: شامال,ى
شامىلىغا: شامال,ى,غا
شان: شان
شانلىق: شانلىق
شايكىسىنىڭ: شايكا,سى,نىڭ
شاپتۇل: شاپتۇل
شاپتۇللۇق: شاپتۇللۇق
شاڭ: شاڭ
شاڭخەي: شاڭخەي
شاڭخەيدىكى: شاڭخەي,دىكى
شاڭخەيدە: شاڭخەي,دە
شاڭخەينى: شاڭخەي,نى
شاڭخەينىڭ: شاڭخەي,نىڭ
شاڭسى: شاڭسى
شاگىرت: شاگىرت
شاگىرتلارنى: شاگىرت,لار,نى
شاھماتخانا: شاھماتخانا
شاھماتخانىسىنىڭ: شاھماتخانا,سى,نىڭ
شاھى: شاھ,ى
شاھىتى: شاھىت,ى
شاھىد: شاھىد
شاۋ: شاۋ
شاۋبىن: شاۋبىن
شاۋخۇا: شاۋخۇا
شاۋخەن: شاۋخەن
شاۋخەندەك: شاۋخەن,دەك
شاۋشى: شاۋشى
شاۋشەن: شاۋشەن
شاۋشەندىكى: شاۋشەن,دىكى
شاۋشەندە: شاۋشەن,دە
شاۋفېڭ: شاۋفېڭ
شاۋگۇاڭ: شاۋگۇاڭ
شوتلاندىيەدىكى: شوتلاندىيە,دىكى
شوتلاندىيەدە: شوتلاندىيە,دە
شورپىسى: شورپا,سى
شوكالسكىي: شوكالسكىي
شويىڭپەن: شويىڭپەن
شوپۇر: شوپۇر
شوپۇرلارنى: شوپۇر,لار,نى
شوپۇرلارنىڭ: شوپۇر,لار,نىڭ
شوپۇرلىرى: شوپۇر,لار,ى
شوپۇرنى: شوپۇر,نى
شوپۇرنىڭ: شوپۇر,نىڭ
شوپۇرىنىڭ: شوپۇر,ى,نىڭ
شى: شى
شىئەن: شىئەن
شىئەندىكى: شىئەن,دىكى
شىئەندىن: شىئەن,دىن
شىئەندە: شىئەن,دە
شىئەنگە: شىئەن,گە
شىبوزۇ: شىبوزۇ
شىبە: شىبە
شىجاڭ: شىجاڭ
شىجياجۇاڭ: شىجياجۇاڭ
شىجياڭ: شىجياڭ
شىخشۇ: شىخشۇ
شىخۇا: شىخۇا
شىخۇڭ: شىخۇڭ
شىخې: شىخې
شىخەنزە: شىخەنزە
شىخەي: شىخەي
شىدەن: شىدەن
شىراتون: شىراتون
شىركىتى: شىركەت,ى
شىركىتىدىكىلەرنى: شىركەت,ى,دىكى,لەر,نى
شىركىتىدىن: شىركەت,ى,دىن
شىركىتىدە: شىركەت,ى,دە
شىركىتىمىز: شىركەت,ىمىز
شىركىتىمىزدىكى: شىركەت,ىمىز,دىكى
شىركىتىمىزنىڭ: شىركەت,ىمىز,نىڭ
شىركىتىنى: شىركەت,ى,نى
شىركىتىنىڭ: شىركەت,ى,نىڭ
شىركىتىگە: شىركەت,ى,گە
شىركەت: شىركەت
شىركەتلىرى: شىركەت,لەر,ى
شىركەتلىرىدىمۇ: شىركەت,لەر,ى,دە,مۇ
شىركەتلىرىنى: شىركەت,لەر,ى,نى
شىركەتلىرىنىڭ: شىركەت,لەر,ى,نىڭ
شىركەتلەر: شىركەت,لەر
شىركەتلەرنى: شىركەت,لەر,نى
شىركەتلەرنىڭ: شىركەت,لەر,نىڭ
شىركەتنى: شىركەت,نى
شىركەتنىڭ: شىركەت,نىڭ
شىروچېڭتيەننىڭ: شىروچېڭتيەن,نىڭ
شىرىكلىشىپ: شىرىكلەش,ىپ
شىزاڭ: شىزاڭ
شىزاڭنىڭ: شىزاڭ,نىڭ
شىسىگە: شى,سى,گە
شىشا: شىشا
شىشيا: شىشيا
شىشۈي: شىشۈي
شىفىرلارنى: شىفىر,لار,نى
شىكايىتىگە: شىكايەت,ى,گە
شىكايەت: شىكايەت
شىكايەتلەرنى: شىكايەت,لەر,نى
شىلىت: شىلىت
شىلەينىڭ: شىلەي,نىڭ
شىما: شىما
شىمال: شىمال
شىمالدا: شىمال,دا
شىمالدىكى: شىمال,دىكى
شىمالدىن: شىمال,دىن
شىمالغا: شىمال,غا
شىمالنىڭ: شىمال,نىڭ
شىمالى: شىمال,ى
شىمالىدا: شىمال,ى,دا
شىمالىدىكى: شىمال,ى,دىكى
شىمالىغا: شىمال,ى,غا
شىمالىي: شىمالىي
شىن: شىن
شىناۋاترا: شىناۋاترا
شىناۋاترانىڭ: شىناۋاترا,نىڭ
شىنجاڭ: شىنجاڭ
شىنجاڭدا: شىنجاڭ,دا
شىنجاڭدىكى: شىنجاڭ,دىكى
شىنجاڭدىن: شىنجاڭ,دىن
شىنجاڭدەك: شىنجاڭ,دەك
شىنجاڭغا: شىنجاڭ,غا
شىنجاڭلىق: شىنجاڭلىق
شىنجاڭلىقلار: شىنجاڭلىق,لار
شىنجاڭلىقلاردىن: شىنجاڭلىق,لار,دىن
شىنجاڭلىقلارنى: شىنجاڭلىق,لار,نى
شىنجاڭلىقنىڭ: شىنجاڭلىق,نىڭ
شىنجاڭمۇ: شىنجاڭ,مۇ
شىنجاڭنى: شىنجاڭ,نى
شىنجاڭنىڭ: شىنجاڭ,نىڭ
شىنجاڭچە: شىنجاڭ,چە
شىنجيەن: شىنجيەن
شىنجېڭ: شىنجېڭ
شىنخۇا: شىنخۇا
شىنخەي: شىنخەي
شىنداۋ: شىنداۋ
شىندونىڭ: شىندو,نىڭ
شىنرۇ: شىنرۇ
شىنزو: شىنزو
شىنزونىڭ: شىنزو,نىڭ
شىنشىن: شىنشىن
شىنشياڭ: شىنشياڭ
شىنلاڭ: شىنلاڭ
شىنلو: شىنلو
شىنلې: شىنلې
شىننىڭ: شىن,نىڭ
شىنىڭدىن: شى,نىڭ,دىن
شىنيۇەن: شىنيۇەن
